query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Titus 12,Titus 12,9960c5df-10c1-4b22-8243-0c1de6db6a51,28,26,2,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Tonstartssbandht,Tonstartssbandht,3f6e6624-5389-4cac-bda4-87f5d7aaa4d6,53,26,0,27,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Bronhard/Going/Public,Bronhard/Going/Public,92,27,26,0,1,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Ethan Persoff,Ethan Persoff,ce9d9837-6d7f-4294-bc69-c8f02f763ba1,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mink Lungs,Mink Lungs,268ff35a-569f-4974-835c-fdefa7d9b229,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Steve Wynn,Steve Wynn,5eb64fa9-5231-4a9b-8742-e72c2d185519,81,26,1,54,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Mondo Topless,Mondo Topless,1bd6e89e-8989-4b18-82b3-426f6334ffd0,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Volvox,Volvox,a491224e-6db8-441d-8e18-7058407f6188,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Nick Jaina,Nick Jaina,329173b0-a27e-4ce1-8ada-0ff863a7c445,31,26,0,5,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Marlo Eggplant,Marlo Eggplant,9cbcb796-1071-4466-b467-a46048348572,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Stefano Roncarolo,Stefano Roncarolo,8a2ad6c6-3526-4982-94ca-c02bc98f21bb,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Uncle Woody Sullender,Uncle Woody Sullender,f437c953-cd90-484c-96d0-487383283f3f,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Sawako,Sawako,28dcd46c-0bd1-4787-8487-a43e7e13b233,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Andy G. Cohen,Andy G. Cohen,5fb3b2c0-c245-4181-ac00-a6a101168568,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Čopor,Čopor,5c28b79d-ff53-45ff-ba1a-92db4ca6f526,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mark Castle,Mark Castle,1bd36b09-9894-41a7-a2d0-375d652288dd,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lyndon Scarfe,Lyndon Scarfe,8a86482c-043d-4b7b-9a72-6ef5ff207165,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Hi-Rez,Hi-Rez,ffd5250b-9cdc-4baf-9714-800dbf7ab6ff,295,26,158,109,2,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Megatone,Megatone,17128,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lazer Boy,Lazer Boy,3daf5111-e830-4c95-92e0-46f494188140,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pixyblink,Pixyblink,770fd220-dbac-4ea9-a883-2d3e95170851,28,28,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
How How,How How,431be8c4-f8c5-4e0d-8aa1-47e06e563500,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Trans Atlantic Rage/Balogh,Trans Atlantic Rage/Balogh,14425,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
A Ninja Slob Drew Me,A Ninja Slob Drew Me,9de1badf-41d2-4875-80b1-5d85adceac28,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Miquel Parera Jaques,Miquel Parera Jaques,13913,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mršavi Pas,Mršavi Pas,11442,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Colin L. Orchestra,Colin L. Orchestra,10192,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jan Morgenstern,Jan Morgenstern,6938a39c-c984-4ae4-ae39-ad372519e809,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Inside the Mind,Inside the Mind,2a281c08-1611-4945-950c-026e1f42f930,48,26,22,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
(morse),(morse),16860,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jeremy Macachor,Jeremy Macachor,5daf8096-08d6-4b83-94fe-65da2febd765,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Valleys,The Valleys,aeb57240-ceed-482c-af10-2a2b02337164,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Let Me Crazy,Let Me Crazy,a8033dbb-8f69-44b5-9c41-54e857012d3b,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mike Viola,Mike Viola,3b857281-9d2d-4739-8bfe-305386ce8b7a,56,26,20,10,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Carly Ptak,Carly Ptak,a77bb6c6-1841-4118-8b3d-57fd80a3355b,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
pat moonchy,pat moonchy,8563b751-0180-4a72-b7d0-53900602466f,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Nafta,Nafta,10121,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Punk Rock Opera,Punk Rock Opera,22128,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ryan Cullinane,Ryan Cullinane,23539,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
J Hacha de Zola,J Hacha de Zola,22652,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Dora'li,Dora'li,6073,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tiny Creatures,Tiny Creatures,6774,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Chapelle 59,Chapelle 59,67512f0d-893f-472a-bb81-781e8b9f31d9,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Three Chain Links,Three Chain Links,c5f7556e-c3d9-4c4e-9160-11c79116cab1,26,26,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Good Old Neon,Good Old Neon,e6d369f2-9dd9-42e9-8217-6dca1e698f95,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Joey Ripps,Joey Ripps,a9749e6b-bc5f-4528-be87-ca6afc6d7b82,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Justice Yeldham,Justice Yeldham,2240,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
New Waver,New Waver,1f705d85-fe76-4f75-bcae-45aad4fe4c38,39,25,0,14,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Spheriot,Spheriot,8bb9ba57-224c-4590-abb4-bfd8bc68b07a,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Sminky,Sminky,fee304b1-718a-46eb-baec-2d13b2234ca0,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Decapitated Hed,The Decapitated Hed,3640,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kania Tieffer,Kania Tieffer,e0da7745-7caa-4be4-bb60-e1a7daca5347,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
dustmotes,dustmotes,e9a3af8d-426e-4557-b6b1-a2f85250e6f1,32,32,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Egg Nebula,Egg Nebula,bd35e2b2-7966-4616-947f-9eef96dd783f,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Astma,Astma,9622,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Strong Suit,Strong Suit,16815,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Cletus Got Shot,Cletus Got Shot,f07a68b3-e4a7-4463-8235-bbd58a6d0be9,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Nightech,Nightech,e1bcb11f-d9f9-45f1-990f-16d4ce2cc069,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
My Own Cubic Stone,My Own Cubic Stone,3d75ff2b-c571-41db-8641-294d3668f4b5,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Shamil Elvenheim,Shamil Elvenheim,13531,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Juan Antonio Nieto,Juan Antonio Nieto,f8e938f0-28d0-40ba-adcb-6c9cfd7a304c,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Visciera,Visciera,481e8f4e-fb74-4ba5-9e5f-a105dcd2d2a0,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Church of When the Shit Hits the Fan,Church of When the Shit Hits the Fan,ebe120c4-cb4b-40c3-b8be-06d60a29f064,28,28,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Hussy,The Hussy,56cd2ce3-fdff-4d88-ba6b-ac2ca18971fc,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Assif Tsahar,Assif Tsahar,ea17dbfc-f53d-4c3e-b96f-455b901b55c5,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Golden Hits,Golden Hits,9ea9cc93-e3c4-4d8c-8767-f95ff806d411,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Mugris,The Mugris,5d2eecfa-0d56-43cc-bd83-eca0d0bd90b4,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mister Drey,Mister Drey,21310,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Rest You Sleeping Giant,Rest You Sleeping Giant,2f977421-74e5-400d-9d02-ed7fb036b3ea,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kοκκαλα,Kοκκαλα,21488,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vicnet,Vicnet,94286482-b1da-401c-9a6e-39ebddd24974,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
KieLoBot,KieLoBot,22616,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mported Flows,Mported Flows,f57a4abf-a85c-4ed7-b764-7f51ac0b530b,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Régis Turner,Régis Turner,3cb797a1-00af-461e-bf0c-b5eca00dd586,29,29,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Olelé Brut,Olelé Brut,df2639fb-1d32-4981-a7a6-acffe3de2dc7,25,25,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mombojó,Mombojó,969e51a2-4982-4c95-b365-eab8100f8b7a,55,26,0,29,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Lorenzo's Music,Lorenzo's Music,7f1bd6ed-702d-4774-a22f-9cc4d7035ff2,44,24,0,20,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Newagehillbilly,Newagehillbilly,223,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Suhov,Suhov,9f1acea7-6245-494e-b639-75f8bcbb9bc6,25,24,0,1,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Greg Houwer,Greg Houwer,2cad02b8-2b52-49c8-a4b5-3102e7f83e8d,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Die Elektrischen,Die Elektrischen,b7de8155-eac4-4be7-ad96-6152ff1121a4,29,29,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pink Panzer,Pink Panzer,91aca6fd-8052-4142-a3b3-ad04afcdf052,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jim Rooster,Jim Rooster,20332,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
SKGB,SKGB,71054c8e-846b-4c6c-92e7-eba13f71dce5,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ed Schrader's Music Beat,Ed Schrader's Music Beat,85159f04-2a3b-4dec-b61f-a9ea561ed6d1,55,24,0,31,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
UncleBibby,UncleBibby,bd849bb9-472f-4bbb-bca9-f9518b049cde,25,24,1,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
4di,4di,7134,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Azureflux,Azureflux,41ba4376-2ec5-46cd-a962-69b979a915d0,64,24,40,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Janina Frank,Janina Frank,19834,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Dark Chocolate Chips,Dark Chocolate Chips,9431,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
John Lewis Grant,John Lewis Grant,19911,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Philip Corner,Philip Corner,624f0a57-43a6-4c1d-9471-d7acc0651b7f,27,24,3,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Bottlesmoker,Bottlesmoker,ab607f96-68c6-4f02-b18f-0a9f6fe97e28,40,24,9,7,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Dungeon Broads,Dungeon Broads,b2028ab5-9121-4dc7-8782-d919d6ce40d5,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
DubRaJah,DubRaJah,fe9f592f-7ed1-40b4-a978-695676495c37,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Music from the Film,Music from the Film,16980,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Gosprom,Gosprom,c620c85f-c264-402a-bd78-2319dcf040a8,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jakub Nox Ambroziak,Jakub Nox Ambroziak,da320c41-6b32-41db-9b36-78c48b649d83,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Fit and the Conniptions,Fit and the Conniptions,b3a8ffcc-e70e-4b1c-b3e6-7177e695df60,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Bonifrate,Bonifrate,cd379180-e984-47a5-8c20-80f7f2883a41,34,24,0,10,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
A. P. Vague,A. P. Vague,ecd389d3-87ae-4ae7-9d88-88ba7bb7f6b9,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Dana Boulé,Dana Boulé,f43389ea-01d1-40da-91fc-e0f4f4763c3c,61,24,37,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Synapsis,Synapsis,21128,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Carbon Manual,The Carbon Manual,21281,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
K.I.R.K,K.I.R.K,22006,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Studio Noir,Studio Noir,17850,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Sobria Ebrietas,Sobria Ebrietas,e257d502-b07b-45a3-97c5-efd79b113fb8,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pocketmaster,Pocketmaster,113f6a38-ba7d-4a88-bd7a-afb57d91ad06,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Virginia Pipe,Virginia Pipe,6185,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
mo-seph,mo-seph,5f28565f-d2f8-485a-9ea0-81601f84ae54,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tellemake,Tellemake,9728,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Victor Herbert Orchestra,Victor Herbert Orchestra,9756,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Colin Shaddick & Roger Nicholls,Colin Shaddick & Roger Nicholls,9957,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Eric Boros,Eric Boros,6aa00180-009d-4555-8185-648492439595,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ofir Klemperer,Ofir Klemperer,df83bd1d-0267-49c9-9241-75986b9162ff,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lanark,Lanark,9f16dc97-3b6f-4883-afe3-87f3f6efc607,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Blanketship,Blanketship,0a9f5b08-670a-4f24-a075-0766c9a81459,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Plastic Crimewave Sound,Plastic Crimewave Sound,e8f093e0-0479-4c96-a367-3fb75b429f40,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Six Star General,Six Star General,b40e34a0-54d3-44cc-af75-ff2c8920bfa7,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Junior85,Junior85,3dc6e2c0-2d8b-45b8-a7be-5b8f2ec4ed59,120,120,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Comfort Fit,Comfort Fit,e6e2b787-0b4c-4267-8161-310399b101a5,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Measles Mumps Rubella,Measles Mumps Rubella,1102210c-501d-48aa-acc4-0e3bb19909a3,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tinyfolk,Tinyfolk,eaf51954-9cdd-4547-981b-08357aa7b296,28,23,0,5,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Jeva,Jeva,3189,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Snawklor,Snawklor,2145e2c2-6e4d-4ef9-9a3a-18c013c82424,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Cynics,The Cynics,d0e03c52-9f6b-406a-a465-61ee93831c0a,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mia Doi Todd,Mia Doi Todd,22212d7d-0816-4564-a7fd-1ec849a03380,231,23,143,65,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Smersh,Smersh,3f2b46c5-ca97-4046-b42f-1c6f7bd1bab7,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mudang Rouge,Mudang Rouge,5144,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Yair Yona,Yair Yona,cefe3833-6788-462d-888e-9f4ef3a2ce40,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
XZICD,XZICD,fbcb5fa5-4457-441d-ab52-fd17075d803f,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pregnant,Pregnant,2311,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The OO-Ray,The OO-Ray,10cd3517-c1fe-422a-a1fd-695c0d4012aa,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Catholic Witches,Catholic Witches,16799,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Organoid,Organoid,15428,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
{AN} Eel,{AN} Eel,d73a1e99-8e70-4f09-8d3a-6496b06f0c4e,27,27,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Marwood Williams,Marwood Williams,ba3d22fc-2382-4a8c-a30b-07e0311e435e,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Puyo Puyo,Puyo Puyo,68665411-8d0b-43c6-9af8-1338a8ea17ed,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Peter Rudenko,Peter Rudenko,13736,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jota_a_ene,Jota_a_ene,14502,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Blind Shake,The Blind Shake,f42c9766-00c4-4f70-9d94-872d7fae228d,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Maya Solovéy,Maya Solovéy,12529,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
pawspaws,pawspaws,e4e1f708-a30a-4aa6-bd3d-6513e645ecd6,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vi-Fi,Vi-Fi,15772,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
+,+,13525,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
MAT64,MAT64,395081a5-3aac-45b9-82c9-7ea5f4797806,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
John Roach,John Roach,11145,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kendall WA,Kendall WA,5a8a4239-dc3e-4baf-9c93-ac1266400801,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Paniks live,Paniks live,13626,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Vivisectors,The Vivisectors,36d64916-109d-4617-a001-37cbaaf65a47,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Monsieur Tympan,Monsieur Tympan,12746,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Loretta Kelley,Loretta Kelley,5fdbbe8b-c7b5-4986-9816-cb5b9f2139ad,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Julie Maxwell,Julie Maxwell,e37bbe38-6c0e-40ec-977d-487a9d0c7186,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Eat Rabbit,Eat Rabbit,e3dc3f6c-0e49-41a5-badf-b3fb4da38868,24,24,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Deal The Villain,Deal The Villain,797db8da-8a91-4dc4-a2d2-4af32e39ca0b,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ensemble Pamplemousse,Ensemble Pamplemousse,7817,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Str8 Sounds,Str8 Sounds,8403,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mannlicher Carcano,Mannlicher Carcano,8500,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ming & Shaddick,Ming & Shaddick,8629,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Frump! Strumpet! Strife!,Frump! Strumpet! Strife!,10072,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Morgan Craft,Morgan Craft,e3916c9a-42df-422f-8d75-53beff741999,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Павкашавет бантут,Павкашавет бантут,1b543b77-df2c-4924-bd77-833afc1fd37a,23,23,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Falco Subbuteo,Falco Subbuteo,2194,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Foot Village,Foot Village,98c1abc9-be1f-49ca-a074-189abe1a70cb,26,22,0,4,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
James Amoeba,James Amoeba,6835e8c2-4b89-4a15-bb39-095652892390,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Shrubs,The Shrubs,2306,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ergo Phizmiz & Margita Zalite,Ergo Phizmiz & Margita Zalite,2729,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
René Vis,René Vis,59beb95e-6cb2-4dcf-95f2-9f627a24294c,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Advantage Music Group,Advantage Music Group,4978,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jed Hershon,Jed Hershon,4801,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
OCS (use also for Thee Oh Sees and Oh Sees),OCS (use also for Thee Oh Sees and Oh Sees),194272cc-dcc8-4640-a4a6-66da7d250d5c,340,22,221,96,1,free-music-archive;laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,free-music-archive,Google;Stability AI,USED_BY
Zlatne Uste Balkan Brass Band,Zlatne Uste Balkan Brass Band,46b3e52d-9e11-470c-b526-e4d3e9cb74ab,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Brown Wing Overdrive,Brown Wing Overdrive,f6825cb5-5a1e-457d-af4a-10bc3149ca19,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Prince Rama,Prince Rama,6ca24ff0-c0dd-4c37-8029-f052dafb1e4a,39,26,1,12,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Juanitos,Juanitos,7300dc24-7d56-4ffa-a907-c171aff0a8d3,34,34,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Means,The Means,9f83636e-bfce-45a4-be7c-54f3977cf3f6,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
brunk,brunk,99695950-b5a1-464e-bc13-748630171627,69,69,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
MUTE,MUTE,3cddf2fc-704c-4551-a96c-99a61a13ef0a,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Claudio Nuñez,Claudio Nuñez,4651,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Supruli,Supruli,12858,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Silence Industry,The Silence Industry,9e1e87bf-28b6-4b6d-94f0-7d74b41649d3,22,22,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
