query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Donald Weilerstein,,,0,,,,,,,,NONE
Dora Gerson,,,0,,,,,,,,NONE
Dorel Golan,,,0,,,,,,,,NONE
Dorian Electra,Dorian Electra,aefba883-dfc2-45ee-bce4-1dd903b13341,175,0,94,80,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Doron Medalie,,,0,,,,,,,,NONE
Doron Toister,,,0,,,,,,,,NONE
Dorothy Fields,Dorothy Fields,3nN1h30sPPiYW2DxRCdeQ1,4,0,4,0,0,laion-disco-12m,,,PRESENT
Dorothy Sarnoff,Dorothy Sarnoff,a7d426b4-2221-419c-8259-8d9725b9d140,9,0,9,0,0,laion-disco-12m,,,PRESENT
Doug Cotler,Doug Cotler,8dfc2106-4ed2-421b-96c2-9074978fbd6d,1,0,1,0,0,laion-disco-12m,,,PRESENT
Dov Carmel,,,0,,,,,,,,NONE
Dov Glickman,,,0,,,,,,,,NONE
Dov Rosenblatt,,,0,,,,,,,,NONE
Dov Seltzer,,,0,,,,,,,,NONE
Dov Shurin,,,0,,,,,,,,NONE
Dragan Plamenac,,,0,,,,,,,,NONE
Drake (musician),,,0,,,,,,,,NONE
Dror Biran,,,0,,,,,,,,NONE
Dror Elimelech,,,0,,,,,,,,NONE
Dror Feiler,,,0,,,,,,,,NONE
Dudu Tassa,Dudu Tassa,feeb07b4-4cfd-4c47-b985-dc864805f84d,174,0,142,32,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Duff Goldman,,,0,,,,,,,,NONE
Duvid Swirsky,,,0,,,,,,,,NONE
Ed Ames,Ed Ames,6a55061b-9742-4059-94b1-a5ea1bd42dce,177,0,148,29,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Edan (musician),,,0,,,,,,,,NONE
Eddie Butler (singer),,,0,,,,,,,,NONE
Eddie Cantor,Eddie Cantor,0e04e04c-bdfe-4a0e-a311-a2190bd6d72c,181,1,161,19,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Eddie Daniels,Eddie Daniels,f31b4a7b-ac26-45af-8241-7fbc7212f23e,21,0,21,0,0,laion-disco-12m,,,PRESENT
Eddie Fisher,Eddie Fisher,86831539-fa31-4248-9977-d4c6c0716a52,164,0,163,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ede Reményi,,,0,,,,,,,,NONE
Eden Golan,Eden Golan,86a4c009-aee7-47bb-b1cf-a8db9d216916,13,0,2,10,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Eden ahbez,Eden Ahbez,24c890b3-b519-43f4-8e14-e6fcd6ddbf0b,4,0,2,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Edith Farnadi,,,0,,,,,,,,NONE
Edith Segal,,,0,,,,,,,,NONE
Edna Michell,,,0,,,,,,,,NONE
Edna Stern,Edna Stern,dbdc6775-ddac-4380-9dea-cab8527991e0,4,0,4,0,0,laion-disco-12m,,,PRESENT
Eduard Birnbaum,,,0,,,,,,,,NONE
Eduard Steuermann,,,0,,,,,,,,NONE
Eduard Strauss,Eduard Strauss,52773cf5-e25d-4865-841d-b8878c01c1fe,24,0,24,0,0,laion-disco-12m,,,PRESENT
Edward Heyman,Edward Heyman,8ba56dd4-a9e1-410f-9b1e-91000e35bc46,10,0,10,0,0,laion-disco-12m,,,PRESENT
Edward Kleban,Edward Kleban,25ccc90e-3886-4956-8f21-912f04aab5bf,8,0,8,0,0,laion-disco-12m,,,PRESENT
Edward Pola,Edward Pola,0KbsBQ7uuyJaennojL6YWc,2,0,2,0,0,laion-disco-12m,,,PRESENT
Edwin Franko Goldman,Edwin Franko Goldman,6bc7629f-c8fa-4240-a339-c9d74edc44a5,3,0,3,0,0,laion-disco-12m,,,PRESENT
Edwin Seroussi,,,0,,,,,,,,NONE
Eef Barzelay,Eef Barzelay,08342a32-9bc9-48e5-9086-d68ac785c171,7,0,0,7,0,sleeping-disco-9m,,,PRESENT
Efrem Zimbalist,Efrem Zimbalist,030c725e-f671-4c35-b283-8690ba6f3c4e,4,0,4,0,0,laion-disco-12m,,,PRESENT
Egon Ledeč,,,0,,,,,,,,NONE
Egon Wellesz,Egon Wellesz,2412442e-3a72-462b-a147-fbc16282d709,42,0,38,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Eilon Zarmon,,,0,,,,,,,,NONE
Eitan Avitsur,,,0,,,,,,,,NONE
Eitan Reiter,Eitan Reiter,831df24e-b1ec-4799-9a2d-cff84518ca62,99,0,99,0,0,laion-disco-12m,,,PRESENT
Eitan Steinberg,,,0,,,,,,,,NONE
Eldad Tsabary,Eldad Tsabary,89b8360b-8967-4835-a79c-7ad541415d13,1,1,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Eleanor Reissa,,,0,,,,,,,,NONE
Electrowavez,,,0,,,,,,,,NONE
Elena Bashkirova,,,0,,,,,,,,NONE
Elena Gnesina,,,0,,,,,,,,NONE
Elena Kuschnerova,,,0,,,,,,,,NONE
Elena Romero,Elena Romero,d946b5ba-7c06-44b7-a6c1-35053479827e,1,0,1,0,0,laion-disco-12m,,,PRESENT
Eli Eban,,,0,,,,,,,,NONE
Eli Gerstner,Eli Gerstner,6a2643a8-74ea-43e7-afc3-d980c9b9228f,1,0,1,0,0,laion-disco-12m,,,PRESENT
Eli Gorenstein,Eli Gorenstein,7bkj3fgMHJB0fVrY1132OB,2,0,2,0,0,laion-disco-12m,,,PRESENT
Eli Nissan,Eli Nissan,6401b392-9413-4087-80a5-7be513cf1f06,4,0,4,0,0,laion-disco-12m,,,PRESENT
Eli Yatzpan,,,0,,,,,,,,NONE
Eliad Nachum,,,0,,,,,,,,NONE
Eliahu Inbal,Eliahu Inbal,a34fb252-833a-4fee-b53a-892428ad91d7,149,0,149,0,0,laion-disco-12m,,,PRESENT
Eligh,Eligh,3cef89c4-efca-4160-8741-82999cf5ee56,266,0,200,66,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Elijah Wald,,,0,,,,,,,,NONE
Eliot Glazer,,,0,,,,,,,,NONE
Eliran Avni,Eliran Avni,fb8db46d-40a3-4b94-9c5e-d51c2842ff25,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Elisabeth Leonskaja,Elisabeth Leonskaja,db511542-7e53-4dfb-b513-504d52a0446f,173,0,153,20,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Elisha Abas,,,0,,,,,,,,NONE
Elizabeth Gutman Kaye,,,0,,,,,,,,NONE
Elizabeth Schwartz,Elizabeth Schwartz,3VDLO9GmA0eHymjM8BJ0XG,2,0,2,0,0,laion-disco-12m,,,PRESENT
Eliška Kleinová,,,0,,,,,,,,NONE
Elkana Marziano,Elkana Marziano,UCSqL7bhA_9iPujliPCskhRw,8,0,8,0,0,laion-disco-12m,,,PRESENT
Ella Jane,ella jane,8e38c52e-6b6c-4b6d-aac8-d40cf5976804,40,0,21,19,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ella-Lee Lahav,,,0,,,,,,,,NONE
Ellie Greenwich,Ellie Greenwich,4c857e19-d9bb-460e-b3ec-2d1ea24c3247,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Elliot Levine,Elliot Levine,206d7e6d-af06-4e8d-9530-23100100ebda,1,0,1,0,0,laion-disco-12m,,,PRESENT
Elliot Willensky,,,0,,,,,,,,NONE
Elliot Wolff,,,0,,,,,,,,NONE
Elliott Sharp,Elliott Sharp,bfa8a730-cabc-443b-b79b-012b63bb1c41,46,11,35,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Elmer Bernstein,Elmer Bernstein,e2c7d7a5-b520-4232-b7cf-aaceead17b6c,217,0,163,54,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Emanuel Amiran-Pougatchov,,,0,,,,,,,,NONE
Emanuel Ax,Emanuel Ax,14aa864b-5878-40d5-b061-28c1bf995853,209,0,201,8,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Emanuel Bay,Emanuel Bay,980fee77-3829-4680-bc2e-a6956e20ebf6,15,0,15,0,0,laion-disco-12m,,,PRESENT
Emanuel Feuermann,Emanuel Feuermann,9dae71a5-ff73-4450-b623-b5aa7d0982d9,140,0,140,0,0,laion-disco-12m,,,PRESENT
Emanuel List,,,0,,,,,,,,NONE
Emanuel Nunes Carvalho,,,0,,,,,,,,NONE
Emanuel Vahl,,,0,,,,,,,,NONE
Emil Gilels,Emil Gilels,88b4ad33-63ba-4923-947e-26a720631156,155,0,149,6,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Emil Gorovets,,,0,,,,,,,,NONE
Emilie Frances Bauer,,,0,,,,,,,,NONE
Emily Remler,Emily Remler,857d7bd3-15d5-4caf-8a2a-5b9e301bd6a1,7,0,7,0,0,laion-disco-12m,,,PRESENT
Emmanuel Metter,,,0,,,,,,,,NONE
Emmerich Kálmán,Emmerich Kálmán,636ae5e2-15df-4046-8ba1-c30da6365447,53,0,51,0,2,laion-disco-12m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Emmy Rossum,Emmy Rossum,bc598b29-d213-4c1b-8157-0fd8b1b0d534,72,0,41,19,12,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Encyclopedia of Jews in Music,,,0,,,,,,,,NONE
Enrico Macias,Enrico Macias,4d2f9f61-5164-4038-8585-6e0c8aa2948c,206,0,185,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Epic Mazur,,,0,,,,,,,,NONE
Eprhyme,,,0,,,,,,,,NONE
Eran Prion,,,0,,,,,,,,NONE
Eres Holz,,,0,,,,,,,,NONE
Erhard Wechselmann,,,0,,,,,,,,NONE
Eric Bloom,,,0,,,,,,,,NONE
Eric Carmen,Eric Carmen,4e6daf86-a5c9-42ea-9bd2-9482a71c38d4,67,0,53,12,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Eric Friedman,,,0,,,,,,,,NONE
Eric Melvin,,,0,,,,,,,,NONE
Eric Weissberg,Eric Weissberg,d757ffe9-0c22-4a28-9c62-3975b4f44b02,29,0,28,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Erica Lippitz,,,0,,,,,,,,NONE
Erich Gruenberg,Erich Gruenberg,94cde48e-bdf2-4415-a82a-0d4d4c38cac5,8,0,8,0,0,laion-disco-12m,,,PRESENT
Erich Leinsdorf,Erich Leinsdorf,2c145d01-a05a-4b68-9bf8-06c949df66ea,105,0,102,2,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Erich Wolfgang Korngold,Erich Wolfgang Korngold,71b79646-5a0c-465b-b4da-e26af5120165,121,0,99,22,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Erich Zeisl,,,0,,,,,,,,NONE
Erika Fox,,,0,,,,,,,,NONE
Erika Morini,,,0,,,,,,,,NONE
Erna Tauro,,,0,,,,,,,,NONE
Ernest Reyer,,,0,,,,,,,,NONE
Ernestine Schumann-Heink,,,0,,,,,,,,NONE
Ernst Levy,,,0,,,,,,,,NONE
Ernst Oster,,,0,,,,,,,,NONE
Ernst Toch,Ernst Toch,29208454-b7e6-414b-899e-b3b6a7a75731,14,0,13,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ervin Drake,Ervin Drake,86098e4e-b5a5-4ada-801f-42b98f42806f,2,0,2,0,0,laion-disco-12m,,,PRESENT
Ervin Nyiregyházi,,,0,,,,,,,,NONE
Erwin Schulhoff,Erwin Schulhoff,e2eb5293-00fb-40bb-92f4-3db07a229118,69,0,58,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Eson Kandov,,,0,,,,,,,,NONE
Este Haim,Este Haim,85de81eb-23d1-4536-b757-e0dda9c57129,5,0,0,5,0,sleeping-disco-9m,,,PRESENT
Ester Rada,Ester Rada,38d6b5cc-8166-4a7c-b85f-eb2116ef7258,47,0,38,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Esther Galil,ESTHER GALIL,a5fac44a-64d9-44dd-bf75-490c720eb623,47,0,47,0,0,laion-disco-12m,,,PRESENT
Esther Gamlielit,,,0,,,,,,,,NONE
Esther Ghan Firestone,,,0,,,,,,,,NONE
Esther Ofarim,Esther Ofarim,8408d6b8-f124-46f4-9cb5-c37e03a6e08a,57,0,53,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Esthero,Esthero,681bf706-8664-4658-ab1a-39e1d385fae2,116,0,67,44,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Ethan Bortnick,Ethan Bortnick,79db1a62-d707-46ac-8132-4965035fc63a,54,0,33,21,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ethan Slater,Ethan Slater,c6d6818c-b1b2-4acb-9c37-7ccc27bd5fd5,43,0,20,21,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Eudice Shapiro,Eudice Shapiro,51ea72c9-c1f5-4630-b233-e32fd5a728bb,1,0,1,0,0,laion-disco-12m,,,PRESENT
Eugene Istomin,Eugene Istomin,f81cc557-3e10-4b30-bc1d-bc21ec235a54,150,0,150,0,0,laion-disco-12m,,,PRESENT
Eugene List,Eugene List,fa77a5a5-2f61-44cf-a034-5d406bd5c8ff,6,0,6,0,0,laion-disco-12m,,,PRESENT
Eugene Ormandy,Eugene Ormandy,c70e7c06-65e9-42bd-9059-4973fd20e127,334,0,322,11,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Eugene Raskin,,,0,,,,,,,,NONE
Eugenia Zukerman,Eugenia Zukerman,79e4d601-6799-479d-988a-37d100f1646d,3,0,3,0,0,laion-disco-12m,,,PRESENT
Evan Drachman,,,0,,,,,,,,NONE
Evan Lowenstein,,,0,,,,,,,,NONE
Evan Rachel Wood,Evan Rachel Wood,aad38e08-baeb-49f0-af91-1ab3ec6d9e85,28,0,11,16,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Evan Taubenfeld,Evan Taubenfeld,79399e68-2b8e-4c4f-88ee-b4128292d754,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Evelyn Kaye,,,0,,,,,,,,NONE
Evelyn Lear,Evelyn Lear,14fa77a6-5966-4892-bcb4-24e242e31bc7,10,0,7,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Evgeny Kissin,Evgeny Kissin,5761282a-0965-4ff6-9796-7b9ba0ed70e2,188,0,172,15,1,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Evgeny Mogilevsky,,,0,,,,,,,,NONE
Eyal Barkan,Eyal Barkan,f6a69bd8-9361-4b62-a8c8-829e1ae168a9,10,0,6,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Eyal Golan,Eyal Golan,1bac0f84-77e7-4884-a9ae-122a90582da0,200,0,199,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Eyal Maoz,,,0,,,,,,,,NONE
Eydie Gormé,Eydie Gormé,36b31034-0dcb-4543-9aaf-5acf9fd3c2e6,227,0,205,22,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Eyran Katsenelenbogen,,,0,,,,,,,,NONE
Eytan Pessen,,,0,,,,,,,,NONE
Ezra Furman,Ezra Furman,45fc1a1c-6b33-4a2b-b517-d8bca372b7b0,202,0,143,59,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ezra Koenig,Ezra Koenig,6900fc31-d624-422c-9aa8-b3e6c8cc25ea,8,0,4,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ezra Rachlin,,,0,,,,,,,,NONE
Ezra Schabas,,,0,,,,,,,,NONE
Faith Soloway,,,0,,,,,,,,NONE
FaltyDL,FaltyDL,094825f4-824e-4ab9-9739-75b3d2328509,15,0,6,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fannie Bloomfield Zeisler,,,0,,,,,,,,NONE
Fanny Basch-Mahler,,,0,,,,,,,,NONE
Fanny Brice,Fanny Brice,b500874c-8c7d-4353-b928-e1affdd4155b,8,2,0,6,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Fanny Hensel,,,0,,,,,,,,NONE
Fanny Waterman,,,0,,,,,,,,NONE
Fat Mike,Fat Mike,6pcyZu7cxHeiv2NwaUyb0D,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fatima Kuinova,,,0,,,,,,,,NONE
Fausto Cleva,Fausto Cleva,03f3e533-be08-4421-97db-529f1b684d4a,50,0,50,0,0,laion-disco-12m,,,PRESENT
Felicja Blumental,Felicja Blumental,538e1382-cb72-4f3f-9639-2b1fd40f7180,4,0,1,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Felix Bernard,Felix Bernard,2f6f210c-6103-4332-971b-cb3687d3cc28,3,0,3,0,0,laion-disco-12m,,,PRESENT
Felix Blumenfeld,Felix Blumenfeld,1Zfx7fd8bBriZurkfPe9aF,48,0,28,20,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Felix Galimir,Felix Galimir,fde5f2ea-6b7a-4dfb-ac14-f5434119e6a4,53,0,53,0,0,laion-disco-12m,,,PRESENT
Felix Lederer,,,0,,,,,,,,NONE
Felix Mendelssohn,Felix Mendelssohn,0e85eb79-1c05-44ba-827c-7b259a3d941a,2020,0,1960,55,5,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Felix Otto Dessoff,,,0,,,,,,,,NONE
Felix Slatkin,Felix Slatkin,835b510b-73e6-4ce5-b878-9ab7941e0cd0,65,0,65,0,0,laion-disco-12m,,,PRESENT
Felix Wolfes,,,0,,,,,,,,NONE
Ferdinand Heckscher,,,0,,,,,,,,NONE
Ferdinand Hiller,Ferdinand Hiller,f666a5e4-89ca-46af-ae17-66d2cb5568c1,10,0,5,5,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Ferdinand Praeger,,,0,,,,,,,,NONE
Ferenc Fricsay,Ferenc Fricsay,191ba1c0-4519-411e-9939-b621e8ff5415,364,0,360,1,3,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Fini Henriques,,,0,,,,,,,,NONE
Firzogerin,,,0,,,,,,,,NONE
Flora Purim,Flora Purim,b1091eee-4198-4e66-8b15-05ae12b03353,17,0,10,7,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Florence Weiss,,,0,,,,,,,,NONE
Florentin (musical duo),,,0,,,,,,,,NONE
Flory Jagoda,,,0,,,,,,,,NONE
Fran Warren,Fran Warren,bed66b6b-3ffb-4a05-8878-e2984030b717,5,0,4,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Frances Faye,Frances Faye,4c332db1-f698-4aa2-94d5-f8ea26f95405,31,0,31,0,0,laion-disco-12m,,,PRESENT
Frances Gershwin,,,0,,,,,,,,NONE
Frances Ginsberg,,,0,,,,,,,,NONE
Frances Taylor,,,0,,,,,,,,NONE
Francis Chagrin,Francis Chagrin,4daaf16d-a66e-4ab9-ad31-82978ce3c1d3,2,0,2,0,0,laion-disco-12m,,,PRESENT
Francis Farewell Starlite,,,0,,,,,,,,NONE
Franck Amsallem,Franck Amsallem,13174e45-ad9e-4ccf-83ef-19f69dc49136,2,0,2,0,0,laion-disco-12m,,,PRESENT
Frank Birnbaum,,,0,,,,,,,,NONE
Frank Glazer,Frank Glazer,4866539b-9965-4075-8238-6a6c47bfaa1e,4,0,4,0,0,laion-disco-12m,,,PRESENT
Frank Loesser,Frank Loesser,0a0688ca-72c2-46d6-a3b9-b297e7dad6dc,101,0,88,13,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Frank London,Frank London,13a77373-762b-409e-8d7f-1005c5239ef7,7,0,4,3,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Frank Lévy,,,0,,,,,,,,NONE
Frank Pelleg,,,0,,,,,,,,NONE
Frank Seiden,,,0,,,,,,,,NONE
Frank Silver,,,0,,,,,,,,NONE
Frankie Vaughan,Frankie Vaughan,5c4218ee-6248-4b7f-9c64-706af22fc274,24,0,12,12,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Franz Reizenstein,Franz Reizenstein,9d2fb1fe-e34e-47ed-b27a-165e73f939ef,14,0,0,14,0,sleeping-disco-9m,,,PRESENT
Franz Waxman,Franz Waxman,cdd81dd0-fd6c-43c1-aa81-7a26d9860e6e,185,0,167,18,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Franziska Boas,,,0,,,,,,,,NONE
Fred Ahlert,,,0,,,,,,,,NONE
Fred Ebb,Fred Ebb,f0c93766-cab0-4968-8052-78657273f72b,70,0,55,15,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fred Fisher,Fred Fisher,d00976b2-aee1-4308-826a-0a6e2629cdce,2,0,1,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fred Gerlach,,,0,,,,,,,,NONE
Fred Hellerman,,,0,,,,,,,,NONE
Fred Hersch,Fred Hersch,f573100a-b05b-4286-83f0-5620adf73695,174,0,155,19,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Frederic Hymen Cowen,Frederic Hymen Cowen,7wvA7Iw3gWRsEALDlJBvVG,1,0,1,0,0,laion-disco-12m,,,PRESENT
Frederick Loewe,Frederick Loewe,673d3a45-5f49-4b5e-9910-4869a613d37f,52,0,52,0,0,laion-disco-12m,,,PRESENT
Frida Boccara,Frida Boccara,7760c10e-5640-46eb-9eec-c9d2186f829d,145,0,141,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Frieda Belinfante,,,0,,,,,,,,NONE
Friedrich Buxbaum,,,0,,,,,,,,NONE
Friedrich Gernsheim,Friedrich Gernsheim,5eac39f5-22ef-47af-8563-388284dc8a8c,11,0,11,0,0,laion-disco-12m,,,PRESENT
Friedrich Schorr,Friedrich Schorr,53385922-79ae-40e4-af02-1000c7774508,4,0,4,0,0,laion-disco-12m,,,PRESENT
Fritz Kreisler,Fritz Kreisler,590fcad4-2ba4-43bc-a22f-a4bb9b496fe8,344,0,335,9,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fritz Reiner,Fritz Reiner,6a720f84-d307-4aa4-a75f-7d85bef56ede,224,0,220,4,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Fritz Spielmann (composer),,,0,,,,,,,,NONE
Fritz Stiedry,Fritz Stiedry,5608faea-092c-4551-b18f-2bd23c610c1a,13,0,13,0,0,laion-disco-12m,,,PRESENT
Fritz Weiss,,,0,,,,,,,,NONE
Fritzi Jokl,,,0,,,,,,,,NONE
Fritzi Massary,,,0,,,,,,,,NONE
GFOTY,GFOTY,fd92821e-ef34-4c7a-bde1-b4458169f940,124,0,71,53,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gabe Saporta,Gabe Saporta,8f4ad807-3363-46d1-8b2a-93a02fe6eb22,3,0,3,0,0,laion-disco-12m,,,PRESENT
Gabriel Iranyi,,,0,,,,,,,,NONE
Gad Avrahami,,,0,,,,,,,,NONE
Gad Elbaz,Gad Elbaz,4669ea30-ee23-4f52-bd57-8510fb367439,150,0,150,0,0,laion-disco-12m,,,PRESENT
Gail Dubinbaum,,,0,,,,,,,,NONE
Gail Karp,,,0,,,,,,,,NONE
Gal Adam,Gal Adam,2358cdd2-eb04-4c7b-a959-4b3d4e949c14,39,0,39,0,0,laion-disco-12m,,,PRESENT
Gal De Paz,,,0,,,,,,,,NONE
Gary Bertini,Gary Bertini,5ziy4z9DC3awHQGEjfHZQb,2,0,2,0,0,laion-disco-12m,,,PRESENT
Gary Graffman,Gary Graffman,97816210-708e-4792-ac23-34d10c671e5d,5,0,4,1,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gattüso,,,0,,,,,,,,NONE
Gavin DeGraw,Gavin DeGraw,3f2a12e9-6398-42fd-b257-2f6abd4aa5fc,201,0,134,67,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gdal Saleski,,,0,,,,,,,,NONE
Geela Rayzel Raphael,,,0,,,,,,,,NONE
Gene Simmons,Gene Simmons,96a1182f-e8e6-4df6-a811-82cb67d4565c,39,0,14,25,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gene Ween,,,0,,,,,,,,NONE
Genya Ravan,Genya Ravan,26dac2bf-2992-4768-b244-f8423a027510,123,0,113,10,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Georg Kreisler,Georg Kreisler,53dd8212-8586-439e-b8ed-29461a4a3a5d,58,0,10,48,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Georg Solti,Georg Solti,UCsDbNBR16laCO0E-G1l9ydQ,20,0,20,0,0,laion-disco-12m,,,PRESENT
Georg Tintner,Georg Tintner,fb36ab05-c86c-4bc6-9d5a-1eece17e74c4,6,0,6,0,0,laion-disco-12m,,,PRESENT
George Bassman,,,0,,,,,,,,NONE
George Benjamin (composer),,,0,,,,,,,,NONE
George David Weiss,George David Weiss,95bcfc2e-1517-4af3-b7b9-c1679fdf53c3,9,0,9,0,0,laion-disco-12m,,,PRESENT
George Gershwin,George Gershwin,65744963-191a-44ef-a3c7-b693a808a158,491,0,485,4,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
George Henschel,,,0,,,,,,,,NONE
George Jessel (actor),,,0,,,,,,,,NONE
George Komsky,,,0,,,,,,,,NONE
George London (bass-baritone),,,0,,,,,,,,NONE
George Szell,George Szell,642116e0-69e6-48a8-a19d-f272cb5b7756,243,0,241,2,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
George T. Simon,,,0,,,,,,,,NONE
George Tabb,,,0,,,,,,,,NONE
George Wein,George Wein,5afc19d9-d92b-464a-9ec9-c09e97e22232,1,0,1,0,0,laion-disco-12m,,,PRESENT
George Wyle,George Wyle,274dee57-057e-44a2-93cd-1a78b7773191,2,0,2,0,0,laion-disco-12m,,,PRESENT
Georgia Gibbs,Georgia Gibbs,c3e11026-3c05-42b7-9a28-00083e44c03e,161,0,150,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gerald Finzi,Gerald Finzi,bdc820cb-c7cf-4301-8f5d-ec9ae2f62f94,75,0,40,33,2,laion-disco-12m;sleeping-disco-9m;spotify-tracks-dataset,,,DOWNLOADED_ONLY
Gerald Marks,,,0,,,,,,,,NONE
Gerard Edery,Gerard Edery,3dd78502-839f-4426-89cc-2dfa96e5bb42,1,0,1,0,0,laion-disco-12m,,,PRESENT
Gerard Schwarz,Gerard Schwarz,97a9d9ab-43a5-486c-9aaf-55c1b2cbd050,251,0,238,13,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
German Goldenshteyn,,,0,,,,,,,,NONE
Gerry Goffin,Gerry Goffin,d5709a02-30e0-4967-92ba-e584d8c21c72,1,0,0,1,0,sleeping-disco-9m,,,PRESENT
Gershom Mendes Seixas,,,0,,,,,,,,NONE
Gershon Kingsley,Gershon Kingsley,79837901-1e7a-4dad-80e9-3faf0668e09e,73,0,62,11,0,laion-disco-12m;sleeping-disco-9m,,,PRESENT
Gershon Sirota,,,0,,,,,,,,NONE
Gertrude Lightstone Mittelmann,,,0,,,,,,,,NONE
